id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1050669287034183682,francesmlynch,RT @Elle_James_: Eagerly awaiting the start of the last day of #DigiDoc2018 with some equally exciting talks as yesterday! @HESEngineShed https://t.co/FgSekiwdCs,Fri Oct 12 08:47:33 +0000 2018,12/10/2018 09:47:33,,en,,,122636052,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/419880946939084800/ZN3HLo2T_normal.jpeg,556,1027,London,http://twitter.com/francesmlynch/statuses/1050669287034183682,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[63,75]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Elle_James_"",""name"":""Eleanor James"",""id"":592931392,""id_str"":""592931392"",""indices"":[3,15]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[123,137]}],""urls"":[]}"
1050669296181862400,CMolinaSanchez,RT @DMHarkin: Today's challenge - find a cooler conference venue than this #Incredible. Looking forward to a day of #DigiDoc2018 presentations @HESEngineShed https://t.co/oFyu2Xhyq2,Fri Oct 12 08:47:35 +0000 2018,12/10/2018 09:47:35,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050669296181862400,"{""hashtags"":[{""text"":""Incredible"",""indices"":[75,86]},{""text"":""DigiDoc2018"",""indices"":[116,128]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DMHarkin"",""name"":""David Harkin"",""id"":35803747,""id_str"":""35803747"",""indices"":[3,12]}],""urls"":[]}"
1050669308341190656,DSM888,"RT @HESEngineShed: We're back for the final day of #DigiDoc2018! 

This morning we're excited to hear from Moqiao Huang and Liyu Fang from Palace Museum on #2D and #3D Data Resources and @lookwhatjendid from @DundeeCouncil on #tech for learning and #heritage education! https://t.co/SpZKNV4iQC",Fri Oct 12 08:47:38 +0000 2018,12/10/2018 09:47:38,,en,,,245481234,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/999413212905799680/GSmZ_KGS_normal.jpg,2528,1021,"Stirling, Scotland",http://twitter.com/DSM888/statuses/1050669308341190656,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[51,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[3,17]}],""urls"":[]}"
1050669365585047552,AlRawli,RT @Scottish3D: Final day of #Digidoc2018 kicks off with colleagues from the Forbidden City in china. Talking about the incredible 3D digital and immersive experiences they are creating https://t.co/RdgKvp2DA1,Fri Oct 12 08:47:51 +0000 2018,12/10/2018 09:47:51,,en,,,96543058,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/561876115783155712/fG5sROX9_normal.jpeg,1040,864,Glasgow,http://twitter.com/AlRawli/statuses/1050669365585047552,"{""hashtags"":[{""text"":""Digidoc2018"",""indices"":[29,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Scottish3D"",""name"":""Scottish 3D"",""id"":171428877,""id_str"":""171428877"",""indices"":[3,14]}],""urls"":[]}"
1050669499895042050,AlRawli,RT @RoyRodenhaeuser: Arriving now to #DigiDoc2018! Looking forward to attending the talks and connecting with people! @HESEngineShed @EleonoraBacchi https://t.co/UOK2GMsnOj,Fri Oct 12 08:48:23 +0000 2018,12/10/2018 09:48:23,,en,,,96543058,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/561876115783155712/fG5sROX9_normal.jpeg,1040,864,Glasgow,http://twitter.com/AlRawli/statuses/1050669499895042050,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[37,49]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RoyRodenhaeuser"",""name"":""Roy Rodenhaeuser"",""id"":911996649492435000,""id_str"":""911996649492434946"",""indices"":[3,19]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[118,132]}],""urls"":[]}"
1050669535794098177,NTS_archaeology,VR exhibition of Archaeological remains of Imperial Kiln site at Palace Museum in China #DigiDoc2018 https://t.co/Kgrq2q4RGq,Fri Oct 12 08:48:32 +0000 2018,12/10/2018 09:48:32,,en,,,1709611718,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/378800000473601936/e711485f023bf98614afc307e64f79fa_normal.jpeg,6906,2707,Scotland,http://twitter.com/NTS_archaeology/statuses/1050669535794098177,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[88,100]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1050669523794194400,""id_str"":""1050669523794194432"",""indices"":[101,124],""media_url"":""http://pbs.twimg.com/media/DpS6XX4U8AA55UN.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS6XX4U8AA55UN.jpg"",""url"":""https://t.co/Kgrq2q4RGq"",""display_url"":""pic.twitter.com/Kgrq2q4RGq"",""expanded_url"":""https://twitter.com/NTS_archaeology/status/1050669535794098177/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1050669655713505280,SoluisHeritage,RT @Scottish3D: Final day of #Digidoc2018 kicks off with colleagues from the Forbidden City in china. Talking about the incredible 3D digital and immersive experiences they are creating https://t.co/RdgKvp2DA1,Fri Oct 12 08:49:01 +0000 2018,12/10/2018 09:49:01,,en,,,3119146126,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/581135271229562880/5Kp3mPUe_normal.jpg,720,1071,"Glasgow, Scotland",http://twitter.com/SoluisHeritage/statuses/1050669655713505280,"{""hashtags"":[{""text"":""Digidoc2018"",""indices"":[29,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Scottish3D"",""name"":""Scottish 3D"",""id"":171428877,""id_str"":""171428877"",""indices"":[3,14]}],""urls"":[]}"
1050669701741723648,RomanLimesApps,Moqiao Huang showing a digital cabinet of curiosities at Palace Museum. Such a great concept. #DigiDoc2018 https://t.co/QYh1LcAFOE,Fri Oct 12 08:49:12 +0000 2018,12/10/2018 09:49:12,,en-gb,,,755363568669880320,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/828741684892729351/ijOF5xGv_normal.jpg,197,280,,http://twitter.com/RomanLimesApps/statuses/1050669701741723648,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[94,106]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1050669681533575200,""id_str"":""1050669681533575168"",""indices"":[107,130],""media_url"":""http://pbs.twimg.com/media/DpS6gjgU4AACiI1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS6gjgU4AACiI1.jpg"",""url"":""https://t.co/QYh1LcAFOE"",""display_url"":""pic.twitter.com/QYh1LcAFOE"",""expanded_url"":""https://twitter.com/RomanLimesApps/status/1050669701741723648/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1050669798177173505,DEJPett,"RT @SKing_Botanics: Street Map of 3D data workflow at the Forbidden Palace Museum, Beijing. #DigiDoc2018 https://t.co/wU63gUtbCg",Fri Oct 12 08:49:35 +0000 2018,12/10/2018 09:49:35,,en,,,12640312,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/914843379439214592/pi0K43PJ_normal.jpg,7870,2690,Θάλασσα/ Aldbury/ Cambridge,http://twitter.com/DEJPett/statuses/1050669798177173505,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[92,104]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SKing_Botanics"",""name"":""Sally King"",""id"":3086925124,""id_str"":""3086925124"",""indices"":[3,18]}],""urls"":[],""media"":[{""id"":1050668346692100100,""id_str"":""1050668346692100097"",""indices"":[105,128],""media_url"":""http://pbs.twimg.com/media/DpS5S21UYAEGGum.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS5S21UYAEGGum.jpg"",""url"":""https://t.co/wU63gUtbCg"",""display_url"":""pic.twitter.com/wU63gUtbCg"",""expanded_url"":""https://twitter.com/SKing_Botanics/status/1050668357588930561/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}},""source_status_id"":1050668357588930600,""source_status_id_str"":""1050668357588930561"",""source_user_id"":3086925124,""source_user_id_str"":""3086925124""}]}"
1050669952380764161,sofia_antonop,RT @Scottish3D: Final day of #Digidoc2018 kicks off with colleagues from the Forbidden City in china. Talking about the incredible 3D digital and immersive experiences they are creating https://t.co/RdgKvp2DA1,Fri Oct 12 08:50:11 +0000 2018,12/10/2018 09:50:11,,en,,,3853419917,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/667024946279931905/E3r8Tvva_normal.jpg,648,660,"Edinburgh, Scotland",http://twitter.com/sofia_antonop/statuses/1050669952380764161,"{""hashtags"":[{""text"":""Digidoc2018"",""indices"":[29,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Scottish3D"",""name"":""Scottish 3D"",""id"":171428877,""id_str"":""171428877"",""indices"":[3,14]}],""urls"":[]}"
1050670302575833089,CMolinaSanchez,RT @RomanLimesApps: Moqiao Huang showing a digital cabinet of curiosities at Palace Museum. Such a great concept. #DigiDoc2018 https://t.co/QYh1LcAFOE,Fri Oct 12 08:51:35 +0000 2018,12/10/2018 09:51:35,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050670302575833089,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[114,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RomanLimesApps"",""name"":""ALApp"",""id"":755363568669880300,""id_str"":""755363568669880320"",""indices"":[3,18]}],""urls"":[]}"
1050670320443514880,CMolinaSanchez,RT @NTS_archaeology: VR exhibition of Archaeological remains of Imperial Kiln site at Palace Museum in China #DigiDoc2018 https://t.co/Kgrq2q4RGq,Fri Oct 12 08:51:39 +0000 2018,12/10/2018 09:51:39,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050670320443514880,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[109,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""NTS_archaeology"",""name"":""NTS Archaeologist"",""id"":1709611718,""id_str"":""1709611718"",""indices"":[3,19]}],""urls"":[]}"
1050670332355346432,CMolinaSanchez,RT @lidhlaw: First up today at #DigiDoc2018 amazing 3D digital experiences created by the Palace Museum in Beijing #digitalheritage https://t.co/qsqCaT2hlS,Fri Oct 12 08:51:42 +0000 2018,12/10/2018 09:51:42,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050670332355346432,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[31,43]},{""text"":""digitalheritage"",""indices"":[115,131]}],""symbols"":[],""user_mentions"":[{""screen_name"":""lidhlaw"",""name"":""Eilidh Lawrence"",""id"":1010184310119456800,""id_str"":""1010184310119456768"",""indices"":[3,11]}],""urls"":[]}"
1050670369403617283,sofia_antonop,RT @RomanLimesApps: Moqiao Huang showing a digital cabinet of curiosities at Palace Museum. Such a great concept. #DigiDoc2018 https://t.co/QYh1LcAFOE,Fri Oct 12 08:51:51 +0000 2018,12/10/2018 09:51:51,,en,,,3853419917,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/667024946279931905/E3r8Tvva_normal.jpg,648,660,"Edinburgh, Scotland",http://twitter.com/sofia_antonop/statuses/1050670369403617283,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[114,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RomanLimesApps"",""name"":""ALApp"",""id"":755363568669880300,""id_str"":""755363568669880320"",""indices"":[3,18]}],""urls"":[]}"
1050670418078531584,CMolinaSanchez,RT @DSM888: Great to have our friends from the Palace Museum of the Forbidden City at ⁦@HESEngineShed⁩ ⁦@HistEnvScot⁩ #digidoc2018 https://t.co/f9fBqs2JUk,Fri Oct 12 08:52:02 +0000 2018,12/10/2018 09:52:02,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050670418078531584,"{""hashtags"":[{""text"":""digidoc2018"",""indices"":[118,130]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DSM888"",""name"":""David Mitchell"",""id"":245481234,""id_str"":""245481234"",""indices"":[3,10]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[87,101]},{""screen_name"":""HistEnvScot"",""name"":""HistoricEnv Scotland"",""id"":2175948770,""id_str"":""2175948770"",""indices"":[104,116]}],""urls"":[]}"
1050670430749478912,CMolinaSanchez,RT @Scottish3D: Final day of #Digidoc2018 kicks off with colleagues from the Forbidden City in china. Talking about the incredible 3D digital and immersive experiences they are creating https://t.co/RdgKvp2DA1,Fri Oct 12 08:52:05 +0000 2018,12/10/2018 09:52:05,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1317,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1050670430749478912,"{""hashtags"":[{""text"":""Digidoc2018"",""indices"":[29,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Scottish3D"",""name"":""Scottish 3D"",""id"":171428877,""id_str"":""171428877"",""indices"":[3,14]}],""urls"":[]}"
1050670965313531904,nicoleebeale,Moving straight from big time jelz for everyone at #DigiDoc2018 to the same feels for the lucky attendees of #ComPDA. First autumnal #Stirling and now #Cologne. That's some lovely conference locations - Looking forward to following along for more #digitalheritagegoodness today.,Fri Oct 12 08:54:13 +0000 2018,12/10/2018 09:54:13,,en,,,61741597,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1035478364113514500/SaOOd8Yl_normal.jpg,1891,2861,"Glasgow, Scotland",http://twitter.com/nicoleebeale/statuses/1050670965313531904,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[51,63]},{""text"":""ComPDA"",""indices"":[109,116]},{""text"":""Stirling"",""indices"":[133,142]},{""text"":""Cologne"",""indices"":[151,159]},{""text"":""digitalheritagegoodness"",""indices"":[247,271]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1050671031680040960,bridgescollect,Kicking off the day at #Digidoc2018 with the amazing VR experiences created by the Palace Museum to engage visitors with Chinese history #virtualreality #digitalhertage https://t.co/Z3uDfUea5x,Fri Oct 12 08:54:29 +0000 2018,12/10/2018 09:54:29,,en,,,1046680211335581696,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1046680800471785477/014o2INM_normal.jpg,45,38,"School of Classics, University of St Andrews",http://twitter.com/bridgescollect/statuses/1050671031680040960,"{""hashtags"":[{""text"":""Digidoc2018"",""indices"":[23,35]},{""text"":""virtualreality"",""indices"":[137,152]},{""text"":""digitalhertage"",""indices"":[153,168]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1050671021504647200,""id_str"":""1050671021504647171"",""indices"":[169,192],""media_url"":""http://pbs.twimg.com/media/DpS7ujSU0AM887i.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS7ujSU0AM887i.jpg"",""url"":""https://t.co/Z3uDfUea5x"",""display_url"":""pic.twitter.com/Z3uDfUea5x"",""expanded_url"":""https://twitter.com/bridgescollect/status/1050671031680040960/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}}}]}"
1050671552855867395,DSM888,Virtually fixing the roof of the Imperial Palace at the Forbidden City ....as you do.... #digidoc2018 https://t.co/bTAy3jeVmj,Fri Oct 12 08:56:33 +0000 2018,12/10/2018 09:56:33,,en,,,245481234,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/999413212905799680/GSmZ_KGS_normal.jpg,2528,1021,"Stirling, Scotland",http://twitter.com/DSM888/statuses/1050671552855867395,"{""hashtags"":[{""text"":""digidoc2018"",""indices"":[89,101]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1050671551140352000,""id_str"":""1050671551140352002"",""indices"":[102,125],""media_url"":""http://pbs.twimg.com/media/DpS8NYVUUAIpH0W.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS8NYVUUAIpH0W.jpg"",""url"":""https://t.co/bTAy3jeVmj"",""display_url"":""pic.twitter.com/bTAy3jeVmj"",""expanded_url"":""https://twitter.com/DSM888/status/1050671552855867395/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}}}]}"
1050671603955056640,DymonLab,So excited to be participating in #DigiDoc2018 ! #culturalheritage #Scotland #VR @HESEngineShed https://t.co/PENeDNdZ1P,Fri Oct 12 08:56:45 +0000 2018,12/10/2018 09:56:45,,en-gb,,,888765472140910593,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/1036294343387172864/w7JdCUo3_normal.jpg,2,27,,http://twitter.com/DymonLab/statuses/1050671603955056640,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[34,46]},{""text"":""culturalheritage"",""indices"":[49,66]},{""text"":""Scotland"",""indices"":[67,76]},{""text"":""VR"",""indices"":[77,80]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[81,95]}],""urls"":[],""media"":[{""id"":1050671591212769300,""id_str"":""1050671591212769282"",""indices"":[96,119],""media_url"":""http://pbs.twimg.com/media/DpS8PtnU4AIEMV6.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS8PtnU4AIEMV6.jpg"",""url"":""https://t.co/PENeDNdZ1P"",""display_url"":""pic.twitter.com/PENeDNdZ1P"",""expanded_url"":""https://twitter.com/DymonLab/status/1050671603955056640/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":510,""h"":680,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""}}}]}"
1050671622611329025,bridgescollect,RT @DSM888: Virtually fixing the roof of the Imperial Palace at the Forbidden City ....as you do.... #digidoc2018 https://t.co/bTAy3jeVmj,Fri Oct 12 08:56:50 +0000 2018,12/10/2018 09:56:50,,en,,,1046680211335581696,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1046680800471785477/014o2INM_normal.jpg,45,38,"School of Classics, University of St Andrews",http://twitter.com/bridgescollect/statuses/1050671622611329025,"{""hashtags"":[{""text"":""digidoc2018"",""indices"":[101,113]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DSM888"",""name"":""David Mitchell"",""id"":245481234,""id_str"":""245481234"",""indices"":[3,10]}],""urls"":[],""media"":[{""id"":1050671551140352000,""id_str"":""1050671551140352002"",""indices"":[114,137],""media_url"":""http://pbs.twimg.com/media/DpS8NYVUUAIpH0W.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS8NYVUUAIpH0W.jpg"",""url"":""https://t.co/bTAy3jeVmj"",""display_url"":""pic.twitter.com/bTAy3jeVmj"",""expanded_url"":""https://twitter.com/DSM888/status/1050671552855867395/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}},""source_status_id"":1050671552855867400,""source_status_id_str"":""1050671552855867395"",""source_user_id"":245481234,""source_user_id_str"":""245481234""}]}"
1050671657591795719,AlRawli,Amazing #VR interaction on display from colleagues at the Forbidden City in china. #DigiDoc2018 https://t.co/Dy3LABDex9,Fri Oct 12 08:56:58 +0000 2018,12/10/2018 09:56:58,,en,,,96543058,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/561876115783155712/fG5sROX9_normal.jpeg,1040,864,Glasgow,http://twitter.com/AlRawli/statuses/1050671657591795719,"{""hashtags"":[{""text"":""VR"",""indices"":[8,11]},{""text"":""DigiDoc2018"",""indices"":[83,95]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1050671639250128900,""id_str"":""1050671639250128896"",""indices"":[96,119],""media_url"":""http://pbs.twimg.com/media/DpS8SgkU0AAX9m6.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS8SgkU0AAX9m6.jpg"",""url"":""https://t.co/Dy3LABDex9"",""display_url"":""pic.twitter.com/Dy3LABDex9"",""expanded_url"":""https://twitter.com/AlRawli/status/1050671657591795719/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":2048,""h"":1152,""resize"":""fit""}}}]}"
1050671682736672768,cawston,"Might just be me but most Museum VR experiences still seem to be showcasing the novelty and possibilities of the tech (“look, you can do this!”) #DigiDoc2018",Fri Oct 12 08:57:04 +0000 2018,12/10/2018 09:57:04,,en,,,16851152,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/846673067971678209/2R4wSPuv_normal.jpg,1441,1493,Edinburgh,http://twitter.com/cawston/statuses/1050671682736672768,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[145,157]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1050671785803313153,EdinburghWatch,"RT @cawston: Might just be me but most Museum VR experiences still seem to be showcasing the novelty and possibilities of the tech (“look, you can do this!”) #DigiDoc2018",Fri Oct 12 08:57:28 +0000 2018,12/10/2018 09:57:28,,en,,,745014260087070720,,"<a href=""https://twitter.com/EdinburghWatch"" rel=""nofollow"">Edinburgh Watch</a>",http://pbs.twimg.com/profile_images/774056027444707328/lDLQftWS_normal.jpg,6543,,"Edinburgh, Scotland",http://twitter.com/EdinburghWatch/statuses/1050671785803313153,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""cawston"",""name"":""Röb Cåwstôn"",""id"":16851152,""id_str"":""16851152"",""indices"":[3,11]}],""urls"":[]}"
1050671830447489024,sofia_antonop,RT @AlRawli: Amazing #VR interaction on display from colleagues at the Forbidden City in china. #DigiDoc2018 https://t.co/Dy3LABDex9,Fri Oct 12 08:57:39 +0000 2018,12/10/2018 09:57:39,,en,,,3853419917,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/667024946279931905/E3r8Tvva_normal.jpg,648,660,"Edinburgh, Scotland",http://twitter.com/sofia_antonop/statuses/1050671830447489024,"{""hashtags"":[{""text"":""VR"",""indices"":[21,24]},{""text"":""DigiDoc2018"",""indices"":[96,108]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AlRawli"",""name"":""Al Rawlinson"",""id"":96543058,""id_str"":""96543058"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1050671639250128900,""id_str"":""1050671639250128896"",""indices"":[109,132],""media_url"":""http://pbs.twimg.com/media/DpS8SgkU0AAX9m6.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DpS8SgkU0AAX9m6.jpg"",""url"":""https://t.co/Dy3LABDex9"",""display_url"":""pic.twitter.com/Dy3LABDex9"",""expanded_url"":""https://twitter.com/AlRawli/status/1050671657591795719/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":2048,""h"":1152,""resize"":""fit""}},""source_status_id"":1050671657591795700,""source_status_id_str"":""1050671657591795719"",""source_user_id"":96543058,""source_user_id_str"":""96543058""}]}"
